,id,author,problem_id,code,submission_id,score,time,type,predicted,predicted_label
2229,1823554,6631306021,05_List_11,"x = list(input())
num = ['0','1','2','3','4','5','6','7','8','9']
result = []
for e in num:
    if not (e in x):
        result.append(e)
if result == []:
    print('None')
else:
    print(','.join(result))",1823554,100.0,over 1 year ago,unknown,0,human
2230,2037496,6730132021,05_List_11,"d=list('0123456789')
x=input()
for c in x:
    if c in d:
        d.remove(c)
if len(d)==0:
    print('None')
else:
    print(','.join(d))
",2037496,100.0,6 months ago,unknown,0,human
2231,2022316,6731134421,05_List_11,"s = input()
d = list('0123456789')

for c in s:
    if c in d:
        d.remove(c)
if d == []:
    print('None')
else:
    print(','.join(d))",2022316,100.0,6 months ago,unknown,0,human
2232,2015789,6730173721,05_List_11,"k=input()
x=['0','1','2','3','4','5','6','7','8','9']
for e in k:
  if e in x:
    x.remove(e)
x=[int(e) for e in x]
if len(x)==0:
    print('None')
else:
    s=str(x)[1:-1]
    t=''
    for e in s:
        if e ==' ':
            t+=''
        else:
            t+=e
    print(t)
    

",2015789,100.0,7 months ago,unknown,0,human
2234,2141959,6730416221,05_List_11,"x = input()
digit = list('0123456789')
for c in x :
    if c in digit:
        digit.remove(c)
if len(digit) == 0:
    print('None')
else :
    print(','.join(digit))",2141959,100.0,1 day ago,unknown,0,human
2235,1802805,6632135121,05_List_11,"inp = input()
found = [False] * 10
n = len(inp)
for i in range(n) :
    if(""0"" <= inp[i] <= ""9"") :
        found[int(inp[i])] = True
ans = """"
for i in range(10) :
    if(not found[i]) :
        ans += str(i)
if(len(ans) == 0) :
    print(""None"")
else :
    print("","".join(ans))",1802805,100.0,over 1 year ago,unknown,0,human
2237,1924732,6632016121,05_List_11,"x = input()
y=list('0123456789')
for c in x :
    if c in y:
        y.remove(c)
if len(y) == 0:
    print('None')
else:
    print(','.join(y))
",1924732,100.0,about 1 year ago,unknown,0,human
2238,1812289,6631316221,05_List_11,"number = ['0', '1', '2', '3', '4', '5', '6', '7', '8', '9']
text = input()
for i in text:
  if i in number:
    number.remove(i)

if len(number) == 0:
  print('None')
else:
  x = ','.join(number)
  print(x)",1812289,100.0,over 1 year ago,unknown,0,human
2239,1935481,6632064221,05_List_11,"n = ['0','1','2','3','4','5','6','7','8','9']
x = input()
for i in x:
    if i in n:
        n.remove(i)
if len(n)!=0:
    print(','.join(n))
else:
    print('None')",1935481,100.0,12 months ago,unknown,0,human
2243,1936500,6630118121,05_List_11,"z = []
a = input()
for e in range(10):
  b = str(e)
  if b in a:
    y=0
  elif b not in z:
    z.append(b)
if len(z) == 0:
  print('None')
else:
  d = z[0]
  for c in range(len(z)-1):
    d = d+','+z[c+1]
  print(d)",1936500,100.0,12 months ago,unknown,0,human
2246,2046775,6730127921,05_List_11,"e=input()
b=list('0123456789')
for i in e:
    if i in b:
        b.remove(i)
if len(b)==0:
    print('None')
else:
    print(','.join(b))",2046775,100.0,5 months ago,unknown,0,human
2249,2096797,6730434521,05_List_11,"line = input()
ans = []
for i in range(10) :
    if str(i) not in line :
        ans.append(str(i))
if len(ans) != 0 :
    print(','.join(ans))
else :
    print('None')",2096797,100.0,about 2 months ago,unknown,0,human
2251,1876123,6630217621,05_List_11,"t = input()
number = [0,1,2,3,4,5,6,7,8,9]
HaveN = []
CHaveN = []
for i in t:
    if i in ""0123456789"":
        HaveN.append(int(i))
HaveN.sort()
n = 0
HaveN.append(""LAST"")
for i in range(len(HaveN)-1):
    if not HaveN[i] == HaveN[i+1]:
        CHaveN.append(HaveN[i])
for i in range(len(CHaveN)):
    number.remove(CHaveN[i])
if number == []:
    print(None)
else:
    nnew = """"
    for i in (str(number)):
        if i == "" "":
            pass
        else :
            nnew += i
    print(nnew[1:-1])

",1876123,100.0,about 1 year ago,unknown,0,human
2252,2016528,6730093121,05_List_11,"x = input()
y = []
z = ''

for e in ['0','1','2','3','4','5','6','7','8','9']:
  if e not in x :
    y.append(e)

if len(y) >= 1 :
  print(','.join(y))
else : print('None')",2016528,100.0,7 months ago,unknown,0,human
2255,1912585,6632049921,05_List_11,"s = input()
number1 = ''
for c in s :
    if c in '0123456789' :
        number1 += c
check = ['0','1','2','3','4','5','6','7','8','9']
for n in number1 :
    if n in check :
        check.remove(n)
if check != [] :
    print("","".join(check))
else :
    print(None)",1912585,100.0,about 1 year ago,unknown,0,human
2256,1887181,6630321121,05_List_11,"x = str(input())
d = ['0','1','2','3','4','5','6','7','8','9']
l = []
for e in x:
    if e in d:
        d.remove(e)
if d == []:
    print('None')
else:
    print((','.join(d)))",1887181,100.0,about 1 year ago,unknown,0,human
2261,1828187,6631311021,05_List_11,"t = input()
num = []
for char in t:
    if '0' <= char <= '9':
        num.append(char)
string = '0123456789'
out = []
for c in string:
    if c in num:
        pass
    else:
        out.append(int(c))
out.sort()
out = [str(e) for e in out]
if len(out) == 0:
    print('None')
else:
    print(','.join(out))
",1828187,100.0,over 1 year ago,unknown,0,human
2264,1803542,6632219221,05_List_11,"num = [0,1,2,3,4,5,6,7,8,9]
a = input()
for i in a:
    if ""0"" <= i <= ""9"":
        if int(i) in num :
            num.remove(int(i))
      
if len(num) == 0 :
    print('None')
else :
    s = """"
    for i in range(len(num)) :
        if i == 0:
            s += str(num[0])                     
        else:
            s += "","" + str(num[i])
    print(s)",1803542,100.0,over 1 year ago,unknown,0,human
2266,2016477,6730089721,05_List_11,"x = input()
y = []
z = "" ""

for  e in [""0"",""1"",""2"",""3"",""4"",""5"",""6"",""7"",""8"",""9""] :
     if e not in x :
         y.append(e)
if len(y) >= 1 :
    print("","".join(y))
else : print(""None"")",2016477,100.0,7 months ago,unknown,0,human
2268,1926075,6630264021,05_List_11,"digits = list('0123456789')
'''
digits = []
for c in '0123456789':
    digits.append(c)
'''
x = input()
for c in x:
    if c in digits:
        digits.remove(c)
if len(digits) == 0:
    print(""None"")
else:
    print(','.join(digits))
    

    ",1926075,100.0,about 1 year ago,unknown,0,human
2270,1919966,6632063621,05_List_11,"l = []
a = input()
for i in range(10) :
    if str(i) not in a : l.append(str(i))
if l != [] :
    for i in range(len(l)) :
        if i < len(l)-1 : print(l[i]+',',end='')
        else : print(l[i])
else : print('None')",1919966,100.0,about 1 year ago,unknown,0,human
2271,1887806,6630346921,05_List_11,"a=['0','1','2','3','4','5','6','7','8','9']
b=input()
b=list(b)
for i in range (len(b)) :
    if b[i] in a :
        a.remove(b[i])
a=','.join(a)
if a=='' :
    a='None'

print(a)",1887806,100.0,about 1 year ago,unknown,0,human
2275,1803836,6631508421,05_List_11,"input_num = input()
num_old = set(""0123456789"")
input_new = set(input_num)
missing = num_old - input_new
missing_list = sorted(list(missing))

if missing_list:
    run = "","".join(missing_list)
else:
    run = ""None""

print (run)",1803836,100.0,over 1 year ago,unknown,0,human
2285,1888951,6632031521,05_List_11,"x  = list(input())
a = [""0"",""1"",""2"",""3"",""4"",""5"",""6"",""7"",""8"",""9""]
for i in range(len(x)):
    if x[i] in a:
        a.remove(x[i])
    if a == []:
        print('None')
        break
print(','.join(a))





",1888951,100.0,about 1 year ago,unknown,0,human
2286,2099003,6730289921,05_List_11,"txt = input()
num = ['0','1','2','3','4','5','6','7','8','9']
for e in txt :
    if e in num:
        num.remove(e)
    else : pass
if len(num) == 0:
    print('None')
else :
    print(','.join(num))
",2099003,100.0,about 2 months ago,unknown,0,human
2292,1879936,6632231721,05_List_11,"p=input()
n=['0','1','2','3','4','5','6','7','8','9']
a=[]
for c in n:
    if not c in p:
        a.append(c)
if len(a)!=0:
    b=a[0]
    for i in range(1,len(a)):
        b=b+','+a[i]
    print(b)
else :
    print(""None"")",1879936,100.0,about 1 year ago,unknown,0,human
2298,1889344,6630306821,05_List_11,"a = input()
counts = [0]*10
for c in a :
    if '0' <= c <= '9' :
        counts[int(c)] += 1
missing = """"
for c in range(len(counts)):

  if counts[c] == 0:
    if missing != """":
      missing += "",""
    missing += str(c)










if missing == """":
  print(""None"")
else:
  print(missing)
        
",1889344,100.0,about 1 year ago,unknown,0,human
2301,1965852,6531007221,05_List_11,"x = []
a = input()
for i in range(10) :
    if str(i) not in a :
        x.append(str(i))
if x != [] :
    for i in range(len(x)) :
        if i < len(x)-1 :
            print(x[i]+',',end='')
        else :
            print(x[i])
else :
    print('None')",1965852,100.0,8 months ago,unknown,0,human
2303,1811436,6631334521,05_List_11,"data = input().strip()
number = ['0','1','2','3','4','5','6','7','8','9']
result = ''

for i in range(len(data)):
    if data[i] in number:
        number.remove(data[i])
if len(number) == 0:
    print('None')
else:
    for n in number:
        result += n
        if n != number[-1]:
            result += ','

print(result)",1811436,100.0,over 1 year ago,unknown,0,human
2305,1929469,6630269221,05_List_11,"mylist = [e for e in input()]
num = ['0','1','2','3','4','5','6','7','8','9']
ans = []
for e in num :
    if e not in mylist:
        ans.append(e)
if len(ans) == 0 :
    print(""None"")
else: print("","".join(ans))
",1929469,100.0,about 1 year ago,unknown,0,human
2307,1817118,6630226221,05_List_11,"d = list('0123456789')
x = input()
for c in x:
    if c in d:
        d.remove(c)

if len (d) == 0:
    print ('None')
else :
    print ("","".join(d))",1817118,100.0,over 1 year ago,unknown,0,human
2310,1940317,6630162721,05_List_11,"# Input a string
text = str(input())

# Create a list to count how many of each number in a string
# Example: count[1] is used to count how many ""1"" in the srting
count = [0,0,0,0,0,0,0,0,0,0]

# Count a number in a string
for character in text:
    if(""0"" <= character <= ""9""):
        count[int(character)] += 1

# Create a new string that contains number that missing
# Example: count = [5,0,0,0,0,9,12,3,1,7] --> missing = ""1,2,3,4""
missing = """"
for i in range(0,10):
    if(count[i] == 0):
        missing = missing + str(i) + "",""
# Delete the excess comma
# Example: ""1,2,3,4,"" --> ""1,2,3,4""
if(missing != """"):
    missing = missing[:-1]

# Output the missing number
# If there are no missing number, output ""None""
if(missing == """"):
    print(""None"")
else:
    print(missing)",1940317,100.0,12 months ago,unknown,0,human
2311,2036704,6731801321,05_List_11,"X = str(input())
number = [str(i) for i in range(10)] 
miss =[]
for i in X :
     if (i not in miss) :
        miss.append(i)

for i in miss :
    if i in number :
        number.remove(i)

if len(number)==0 :
    print(""None"")
else:  
 number1 = "","".join(number)
 print(number1)

 ",2036704,100.0,6 months ago,unknown,0,human
2315,2016410,6730102121,05_List_11,"digit = list('0123456789')
x = input()
for c in x:
    if c in digit:
        digit.remove(c)
if len(digit) == 0:
    print('None')
else :
    print(','.join(digit))
",2016410,100.0,7 months ago,unknown,0,human
2317,1803336,6631510621,05_List_11,"input_string = input()

all_digits = set(""0123456789"")

input_set = set(input_string)

missing_digits = all_digits - input_set

missing_digits_list = sorted(list(missing_digits))

if len(missing_digits_list) == 0:
    print(""None"")
else:
    result = "","".join(missing_digits_list)
    print(result)",1803336,100.0,over 1 year ago,unknown,0,human
2320,1888845,6630228521,05_List_11,"chars = input()
numerals = ['0','1','2','3','4','5','6','7','8','9']
for i in chars:
    if i in numerals:
        numerals.remove(i)

if numerals == []:
    print('None')
else:
    print(','.join(numerals))
",1888845,100.0,about 1 year ago,unknown,0,human
2321,2053516,6730091921,05_List_11,"number = [""0"",""1"",""2"",""3"",""4"",""5"",""6"",""7"",""8"",""9""]
b = ''
x = input()

for i in number:
    if i not in x :
        b += i + ','
result = b[:-1]     

if len(result.split()) == 0 :
    print(""None"")
else:
    print(result)
        


        
",2053516,100.0,5 months ago,unknown,0,human
2322,1803580,6632253521,05_List_11,"dg = ['0','1','2','3','4','5','6','7','8','9']
chck = [1]*10
ans = []
s = input()
for i in range(len(s)) :
    for j in range(0,10) :
        if s[i] == dg[j] :
            chck[j] = 0
#print(chck)
if 1 not in chck :
    print(""None"")
else :
    for k in range(0,10):
        if chck[k] == 1:
            if len(ans)==0:
                ans += [dg[k]]
            else:
                ans += [',']+[dg[k]]
    for q in range(len(ans)):
        print(ans[q],end='')",1803580,100.0,over 1 year ago,unknown,0,human
2323,2129618,6730327021,05_List_11,"a = [""0"",""1"",""2"",""3"",""4"",""5"",""6"",""7"",""8"",""9""]
b = input()
for e in b:
    if e in a:
        a.remove(e)
if a == []:
    print(""None"")
else:
    print("","".join(a))",2129618,100.0,9 days ago,unknown,0,human
2326,1803484,6631139521,05_List_11,"dg = ['0','1','2','3','4','5','6','7','8','9']
chck = [1]*10
ans = []
s = input()
for i in range(len(s)) :
    for j in range(0,10) :
        if s[i] == dg[j] :
            chck[j] = 0
#print(chck)
if 1 not in chck :
    print(""None"")
else :
    for k in range(0,10):
        if chck[k] == 1:
            if len(ans)==0:
                ans += [dg[k]]
            else:
                ans += [',']+[dg[k]]
    for q in range(len(ans)):
        print(ans[q],end='')",1803484,100.0,over 1 year ago,unknown,0,human
2327,2107042,6631221221,05_List_11,"digits = list('0123456789')
n = input()
for c in n:
    if c in digits:
        digits.remove(c)
if len(digits) == 0:
     print('None')        
          
else:
  print(','.join(digits))


",2107042,100.0,about 1 month ago,unknown,0,human
2328,1883429,6632225021,05_List_11,"x = input()
z = []
for i in x:
    if ""0"" <= i <=""9"":
        z.append(i)

z.sort()

p = [""0"",""1"",""2"",""3"",""4"",""5"",""6"",""7"",""8"",""9""]
for c in z:
    if c in p:
        p.remove(c)

if len(p) == 0:
    print(""None"")
else:
    print("","".join(p))",1883429,100.0,about 1 year ago,unknown,0,human
2330,2104394,6730367121,05_List_11,"s = input()
num_list = list('0123456789')
out = ''

for e in s:
    if e in num_list:
        num_list.remove(e)
    else:
        pass

if num_list != []:
    for i in num_list[:len(num_list)-1]:
        out += i+','
    print(out+num_list[-1])
else:
    print('None')

        
        
",2104394,100.0,about 1 month ago,unknown,0,human
2332,2033439,6730129121,05_List_11,"n = input()
c = []
l_n = ['0','1','2','3','4','5','6','7','8','9']
for i in range(len(n)):
    if n[i] in l_n:
        l_n.remove(n[i])
    else:
        pass
if l_n != []:
    for i in range(len(l_n)):
        c.append((l_n[i]))
    print(','.join(c))
else:
    print('None')",2033439,100.0,6 months ago,unknown,0,human
2334,2129182,6730424221,05_List_11,"x=[e for e in input()]
a=""0 1 2 3 4 5 6 7 8 9"".split()
for e in x :
    if e in a :
        a.remove(e)
if len(a)==0 :
    print(None)
else :
    print("","".join(a))",2129182,100.0,9 days ago,unknown,0,human
2336,1930294,6630294921,05_List_11,"a = list('0123456789')
x = input()
for e in x:
    if e in a:
        a.remove(e)
if len(a) ==0:
    print('None')
else:
    print(','.join(a))
",1930294,100.0,about 1 year ago,unknown,0,human
2341,1803743,6631522121,05_List_11,"digits = list('0123456789')
x = input()
for c in x:
    if c in digits:
        digits.remove(c)
if len(digits) == 0:
    print('None')
else:
    print(','.join(digits))",1803743,100.0,over 1 year ago,unknown,0,human
2342,2033448,6730129121,05_List_11,"n = input()
c = []
l_n = ['0','1','2','3','4','5','6','7','8','9']
for i in range(len(n)):
    if n[i] in l_n:
        l_n.remove(n[i])
    else:
        pass
if l_n != []:
    for i in range(len(l_n)):
        c.append((l_n[i]))
    print(','.join(c))
else:
    print('None')",2033448,100.0,6 months ago,unknown,0,human
